"proj","pub.id","exper","field","plot","treat","rep","lat","long","long.dir","topo","interval","t.start","t.end","dt","meas.tech","plot.area","bg.dl","bg.val","bg.unit","j.NH3","j.NH3.unit","clay","silt","sand","oc","soil.type","soil.water","soil.moist","soil.ph","soil.dens","crop.res","till","air.temp","air.temp.z","soil.temp","soil.temp.z","rad","wind","wind.z","rain","rh","wind.loc","far.loc","man.source","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.tkn","man.tan","man.tic","man.ua","man.ph","app.start","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes","row.in.file","t.end.h","t.start.h"
"ALFAM2",NA,"W2","AGP field Foulum","35","P","2",NA,NA,"E","Flat",2,2014-04-30 20:00:00,2014-05-01 10:11:00,NA,"cps",81,NA,NA,NA,0.008,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.59,100,NA,NA,NA,4.55,2,0,76,"Field",NA,"Pig",NA,"Liquid","None","None",101,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",686,717,702
"ALFAM2",NA,"W2","AGP field Foulum","33","P","2",NA,NA,"E","Flat",3,2014-05-01 09:16:00,2014-05-01 12:38:00,NA,"cps",81,NA,NA,NA,0.241,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",6.03,100,NA,NA,NA,4.92,2,0,66.2,"Field",NA,"Pig",NA,"Liquid","None","None",102,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",687,719,716
"ALFAM2",NA,"W2","AGP field Foulum","31","P","2",NA,NA,"E","Flat",3,2014-05-01 09:25:00,2014-05-01 12:47:00,NA,"cps",81,NA,NA,NA,0.113,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",6.22,100,NA,NA,NA,4.26,2,0,64.8,"Field",NA,"Pig",NA,"Liquid","None","None",103,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",688,719,716
"ALFAM2",NA,"W2","AGP field Foulum","37","P","2",NA,NA,"E","Flat",3,2014-05-01 09:53:00,2014-05-01 13:14:00,NA,"cps",81,NA,NA,NA,0.175,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.06,100,NA,NA,NA,5.34,2,0,56.9,"Field",NA,"Pig",NA,"Liquid","None","None",104,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",689,720,716
"ALFAM2",NA,"W2","AGP field Foulum","35","P","2",NA,NA,"E","Flat",3,2014-05-01 10:11:00,2014-05-01 13:32:00,NA,"cps",81,NA,NA,NA,0.116,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.5,100,NA,NA,NA,5.12,2,0,58,"Field",NA,"Pig",NA,"Liquid","None","None",105,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",690,720,717
"ALFAM2",NA,"W2","AGP field Foulum","33","P","2",NA,NA,"E","Flat",4,2014-05-01 12:38:00,2014-05-01 15:58:00,NA,"cps",81,NA,NA,NA,0.327,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.22,100,NA,NA,NA,4.87,2,0,40.5,"Field",NA,"Pig",NA,"Liquid","None","None",106,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",691,722,719
"ALFAM2",NA,"W2","AGP field Foulum","31","P","2",NA,NA,"E","Flat",4,2014-05-01 12:47:00,2014-05-01 16:08:00,NA,"cps",81,NA,NA,NA,0.122,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.27,100,NA,NA,NA,4.84,2,0,38.4,"Field",NA,"Pig",NA,"Liquid","None","None",107,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",692,723,719
"ALFAM2",NA,"W2","AGP field Foulum","37","P","2",NA,NA,"E","Flat",4,2014-05-01 13:14:00,2014-05-01 16:37:00,NA,"cps",81,NA,NA,NA,0.184,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.34,100,NA,NA,NA,4.02,2,0,39.1,"Field",NA,"Pig",NA,"Liquid","None","None",108,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",693,723,720
"ALFAM2",NA,"W2","AGP field Foulum","35","P","2",NA,NA,"E","Flat",4,2014-05-01 13:32:00,2014-05-01 16:56:00,NA,"cps",81,NA,NA,NA,0.12,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.71,100,NA,NA,NA,3.23,2,0,36.5,"Field",NA,"Pig",NA,"Liquid","None","None",109,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",694,723,720
"ALFAM2",NA,"W2","AGP field Foulum","33","P","2",NA,NA,"E","Flat",5,2014-05-01 15:58:00,2014-05-02 09:26:00,NA,"cps",81,NA,NA,NA,0.059,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.93,100,NA,NA,NA,4.21,2,0,33.7,"Field",NA,"Pig",NA,"Liquid","None","None",110,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",695,740,722
"ALFAM2",NA,"W2","AGP field Foulum","31","P","2",NA,NA,"E","Flat",5,2014-05-01 16:08:00,2014-05-02 09:34:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",10.1,100,NA,NA,NA,4.16,2,0,33.4,"Field",NA,"Pig",NA,"Liquid","None","None",111,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",696,740,723
"ALFAM2",NA,"W2","AGP field Foulum","37","P","2",NA,NA,"E","Flat",5,2014-05-01 16:37:00,2014-05-02 09:56:00,NA,"cps",81,NA,NA,NA,0.03,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.93,100,NA,NA,NA,3.97,2,0,32.4,"Field",NA,"Pig",NA,"Liquid","None","None",112,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",697,740,723
"ALFAM2",NA,"W2","AGP field Foulum","35","P","2",NA,NA,"E","Flat",5,2014-05-01 16:56:00,2014-05-02 10:13:00,NA,"cps",81,NA,NA,NA,0.02,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.99,100,NA,NA,NA,3.76,2,0,33.8,"Field",NA,"Pig",NA,"Liquid","None","None",113,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",698,741,723
"ALFAM2",NA,"W2","AGP field Foulum","33","P","2",NA,NA,"E","Flat",6,2014-05-02 09:26:00,2014-05-02 17:28:00,NA,"cps",81,NA,NA,NA,0.156,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.36,100,NA,NA,NA,3.98,2,0,40.5,"Field",NA,"Pig",NA,"Liquid","None","None",114,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",699,748,740
"ALFAM2",NA,"W2","AGP field Foulum","31","P","2",NA,NA,"E","Flat",6,2014-05-02 09:34:00,2014-05-02 17:37:00,NA,"cps",81,NA,NA,NA,0.059,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.68,100,NA,NA,NA,4.16,2,0,38.8,"Field",NA,"Pig",NA,"Liquid","None","None",115,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",700,748,740
"ALFAM2",NA,"W2","AGP field Foulum","37","P","2",NA,NA,"E","Flat",6,2014-05-02 09:56:00,2014-05-02 18:09:00,NA,"cps",81,NA,NA,NA,0.098,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",10.18,100,NA,NA,NA,4.32,2,0,34.2,"Field",NA,"Pig",NA,"Liquid","None","None",116,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",701,749,740
"ALFAM2",NA,"W2","AGP field Foulum","35","P","2",NA,NA,"E","Flat",6,2014-05-02 10:13:00,2014-05-02 18:25:00,NA,"cps",81,NA,NA,NA,0.046,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",10.37,100,NA,NA,NA,4.37,2,0,31.6,"Field",NA,"Pig",NA,"Liquid","None","None",117,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",702,749,741
"ALFAM2",NA,"W2","AGP field Foulum","33","P","2",NA,NA,"E","Flat",7,2014-05-02 17:28:00,2014-05-03 14:20:00,NA,"cps",81,NA,NA,NA,0.048,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",11.49,100,NA,NA,NA,2.44,2,0,28.9,"Field",NA,"Pig",NA,"Liquid","None","None",118,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",703,769,748
"ALFAM2",NA,"W2","AGP field Foulum","31","P","2",NA,NA,"E","Flat",7,2014-05-02 17:37:00,2014-05-03 14:25:00,NA,"cps",81,NA,NA,NA,0.025,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",11.36,100,NA,NA,NA,2.15,2,0,27.3,"Field",NA,"Pig",NA,"Liquid","None","None",119,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",704,769,748
"ALFAM2",NA,"W2","AGP field Foulum","37","P","2",NA,NA,"E","Flat",7,2014-05-02 18:09:00,2014-05-03 14:41:00,NA,"cps",81,NA,NA,NA,0.027,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",11.06,100,NA,NA,NA,2.41,2,0,30.3,"Field",NA,"Pig",NA,"Liquid","None","None",120,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",705,769,749
"ALFAM2",NA,"W2","AGP field Foulum","35","P","2",NA,NA,"E","Flat",7,2014-05-02 18:25:00,2014-05-03 14:51:00,NA,"cps",81,NA,NA,NA,0.017,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",10.77,100,NA,NA,NA,1.76,2,0,30.9,"Field",NA,"Pig",NA,"Liquid","None","None",121,2.8,3.4,2.6,NA,NA,6.8,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",706,769,749
"ALFAM2",NA,"W2","AGP field Foulum","34","PA","2",NA,NA,"E","Flat",0,2014-04-30 15:48:00,2014-04-30 18:08:00,NA,"cps",81,NA,NA,NA,0.273,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",13.64,100,NA,NA,NA,3.55,2,0,68.5,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.94,"30-04-2014 15:48","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence.",707,701,698
"ALFAM2",NA,"W2","AGP field Foulum","32","PA","2",NA,NA,"E","Flat",0,2014-04-30 15:54:00,2014-04-30 18:13:00,NA,"cps",81,NA,NA,NA,0.184,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",13.98,100,NA,NA,NA,3.16,2,0,64.1,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.5,"30-04-2014 15:54","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence.",708,701,698
"ALFAM2",NA,"W2","AGP field Foulum","38","PA","2",NA,NA,"E","Flat",0,2014-04-30 15:58:00,2014-04-30 18:18:00,NA,"cps",81,NA,NA,NA,0.238,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",13.98,100,NA,NA,NA,3.16,2,0,64.1,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.61,"30-04-2014 15:58","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence.",709,701,698
"ALFAM2",NA,"W2","AGP field Foulum","36","PA","2",NA,NA,"E","Flat",0,2014-04-30 16:03:00,2014-04-30 18:23:00,NA,"cps",81,NA,NA,NA,0.067,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",14.17,100,NA,NA,NA,4.13,2,0,62.9,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.71,"30-04-2014 16:03","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence.",710,701,699
"ALFAM2",NA,"W2","AGP field Foulum","34","PA","2",NA,NA,"E","Flat",1,2014-04-30 18:08:00,2014-04-30 19:47:00,NA,"cps",81,NA,NA,NA,0.153,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",13.16,100,NA,NA,NA,4.38,2,0,65.7,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",711,702,701
"ALFAM2",NA,"W2","AGP field Foulum","32","PA","2",NA,NA,"E","Flat",1,2014-04-30 18:13:00,2014-04-30 19:52:00,NA,"cps",81,NA,NA,NA,0.036,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",13.1,100,NA,NA,NA,4.5,2,0,68,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",712,702,701
"ALFAM2",NA,"W2","AGP field Foulum","38","PA","2",NA,NA,"E","Flat",1,2014-04-30 18:18:00,2014-04-30 19:54:00,NA,"cps",81,NA,NA,NA,0.259,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",13.1,100,NA,NA,NA,4.5,2,0,68,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",713,702,701
"ALFAM2",NA,"W2","AGP field Foulum","36","PA","2",NA,NA,"E","Flat",1,2014-04-30 18:23:00,2014-04-30 19:58:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",12.89,100,NA,NA,NA,5.18,2,0,68.4,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",714,702,701
"ALFAM2",NA,"W2","AGP field Foulum","34","PA","2",NA,NA,"E","Flat",2,2014-04-30 19:47:00,2014-05-01 09:18:00,NA,"cps",81,NA,NA,NA,0.032,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",10.49,100,NA,NA,NA,4.08,2,0,73.7,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",715,716,702
"ALFAM2",NA,"W2","AGP field Foulum","32","PA","2",NA,NA,"E","Flat",2,2014-04-30 19:52:00,2014-05-01 09:27:00,NA,"cps",81,NA,NA,NA,0.007,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",10.14,100,NA,NA,NA,4.15,2,0,73,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",716,716,702
"ALFAM2",NA,"W2","AGP field Foulum","38","PA","2",NA,NA,"E","Flat",2,2014-04-30 19:54:00,2014-05-01 09:52:00,NA,"cps",81,NA,NA,NA,0.03,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",10.14,100,NA,NA,NA,4.15,2,0,73,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",717,716,702
"ALFAM2",NA,"W2","AGP field Foulum","36","PA","2",NA,NA,"E","Flat",2,2014-04-30 19:58:00,2014-05-01 10:13:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",10.14,100,NA,NA,NA,4.15,2,0,73,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",718,717,702
"ALFAM2",NA,"W2","AGP field Foulum","34","PA","2",NA,NA,"E","Flat",3,2014-05-01 09:18:00,2014-05-01 12:40:00,NA,"cps",81,NA,NA,NA,0.196,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",6.03,100,NA,NA,NA,4.92,2,0,66.2,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",719,719,716
"ALFAM2",NA,"W2","AGP field Foulum","32","PA","2",NA,NA,"E","Flat",3,2014-05-01 09:27:00,2014-05-01 12:49:00,NA,"cps",81,NA,NA,NA,0.114,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",6.22,100,NA,NA,NA,4.26,2,0,64.8,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",720,719,716
"ALFAM2",NA,"W2","AGP field Foulum","38","PA","2",NA,NA,"E","Flat",3,2014-05-01 09:52:00,2014-05-01 13:13:00,NA,"cps",81,NA,NA,NA,0.12,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.06,100,NA,NA,NA,5.34,2,0,56.9,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",721,720,716
"ALFAM2",NA,"W2","AGP field Foulum","36","PA","2",NA,NA,"E","Flat",3,2014-05-01 10:13:00,2014-05-01 13:33:00,NA,"cps",81,NA,NA,NA,0.106,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",7.5,100,NA,NA,NA,5.12,2,0,58,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",722,720,717
"ALFAM2",NA,"W2","AGP field Foulum","34","PA","2",NA,NA,"E","Flat",4,2014-05-01 12:40:00,2014-05-01 15:59:00,NA,"cps",81,NA,NA,NA,0.302,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.27,100,NA,NA,NA,4.84,2,0,38.4,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",723,722,719
"ALFAM2",NA,"W2","AGP field Foulum","32","PA","2",NA,NA,"E","Flat",4,2014-05-01 12:49:00,2014-05-01 16:09:00,NA,"cps",81,NA,NA,NA,0.137,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.27,100,NA,NA,NA,4.84,2,0,38.4,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",724,723,719
"ALFAM2",NA,"W2","AGP field Foulum","38","PA","2",NA,NA,"E","Flat",4,2014-05-01 13:13:00,2014-05-01 16:34:00,NA,"cps",81,NA,NA,NA,0.128,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.34,100,NA,NA,NA,4.02,2,0,39.1,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",725,723,720
"ALFAM2",NA,"W2","AGP field Foulum","36","PA","2",NA,NA,"E","Flat",4,2014-05-01 13:33:00,2014-05-01 16:58:00,NA,"cps",81,NA,NA,NA,0.098,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.71,100,NA,NA,NA,3.23,2,0,36.5,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",726,723,720
"ALFAM2",NA,"W2","AGP field Foulum","34","PA","2",NA,NA,"E","Flat",5,2014-05-01 15:59:00,2014-05-02 09:27:00,NA,"cps",81,NA,NA,NA,0.053,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.93,100,NA,NA,NA,4.21,2,0,33.7,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",727,740,722
"ALFAM2",NA,"W2","AGP field Foulum","32","PA","2",NA,NA,"E","Flat",5,2014-05-01 16:09:00,2014-05-02 09:35:00,NA,"cps",81,NA,NA,NA,0,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",10.1,100,NA,NA,NA,4.16,2,0,33.4,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",728,740,723
"ALFAM2",NA,"W2","AGP field Foulum","38","PA","2",NA,NA,"E","Flat",5,2014-05-01 16:34:00,2014-05-02 09:55:00,NA,"cps",81,NA,NA,NA,0.014,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.93,100,NA,NA,NA,3.97,2,0,32.4,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",729,740,723
"ALFAM2",NA,"W2","AGP field Foulum","36","PA","2",NA,NA,"E","Flat",5,2014-05-01 16:58:00,2014-05-02 10:14:00,NA,"cps",81,NA,NA,NA,0.015,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.99,100,NA,NA,NA,3.76,2,0,33.8,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",730,741,723
"ALFAM2",NA,"W2","AGP field Foulum","34","PA","2",NA,NA,"E","Flat",6,2014-05-02 09:27:00,2014-05-02 17:29:00,NA,"cps",81,NA,NA,NA,0.14,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.36,100,NA,NA,NA,3.98,2,0,40.5,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",731,748,740
"ALFAM2",NA,"W2","AGP field Foulum","32","PA","2",NA,NA,"E","Flat",6,2014-05-02 09:35:00,2014-05-02 17:38:00,NA,"cps",81,NA,NA,NA,0.068,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",9.68,100,NA,NA,NA,4.16,2,0,38.8,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",732,748,740
"ALFAM2",NA,"W2","AGP field Foulum","38","PA","2",NA,NA,"E","Flat",6,2014-05-02 09:55:00,2014-05-02 18:08:00,NA,"cps",81,NA,NA,NA,0.069,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",10.18,100,NA,NA,NA,4.32,2,0,34.2,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",733,749,740
"ALFAM2",NA,"W2","AGP field Foulum","36","PA","2",NA,NA,"E","Flat",6,2014-05-02 10:14:00,2014-05-02 18:27:00,NA,"cps",81,NA,NA,NA,0.059,"kg N/ha-hr",7.7,9.8,76.8,5.8,NA,NA,"Wet",6.1,1.32,"","",10.37,100,NA,NA,NA,4.37,2,0,31.6,"Field",NA,"Pig",NA,"Liquid","Acidification","None",90,3,3.4,2.6,NA,NA,5.6,"","Band spread or trailing hose",31.7,"t/ha","None","",30,NA,NA,NA,"",NA,NA,NA,"",734,749,741
