"institute","proj","exper","field","plot","rep","app.start","uptake","file","treat","meas.tech","meas.tech.det","rep2","cpmid","pub.id","plot.area","lat","long","country","topo","clay","silt","sand","oc","soil.type","soil.water","soil.water.v","soil.moist","soil.ph","soil.dens","crop.res","till","man.source","man.source.det","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.vs","man.tkn","man.tan","man.tic","man.ua","man.vfa","man.ph","app.end","app.method","app.rate","app.rate.unit","incorp","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.z","crop.area","lai","notes.plot","row.in.file.plot","man.trt3","app.start.orig","app.end.orig","cpid","ceid","flag.plot","submitter","tan.app","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.168","e.final","e.tot","e.cum.1","e.cum.4","e.cum.6","e.cum.12","e.cum.24","e.cum.48","e.cum.72","e.cum.96","e.cum.168","e.cum.final","e.cum.tot","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.168","e.rel.final","e.rel.tot","rain.1","rain.4","rain.6","rain.12","rain.24","rain.48","rain.72","rain.96","rain.168","rain.final","rain.tot","air.temp.1","air.temp.4","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.96","air.temp.168","air.temp.mn","soil.temp.1","soil.temp.4","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.48","soil.temp.72","soil.temp.96","soil.temp.168","soil.temp.mn","soil.temp.surf.1","soil.temp.surf.4","soil.temp.surf.6","soil.temp.surf.12","soil.temp.surf.24","soil.temp.surf.48","soil.temp.surf.72","soil.temp.surf.96","soil.temp.surf.168","soil.temp.surf.mn","wind.1","wind.4","wind.6","wind.12","wind.24","wind.48","wind.72","wind.96","wind.168","wind.mn","wind.2m.1","wind.2m.4","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.96","wind.2m.168","wind.2m.mn","rad.1","rad.4","rad.6","rad.12","rad.24","rad.48","rad.72","rad.96","rad.168","rad.mn","rain.rate.1","rain.rate.4","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.96","rain.rate.168","rain.rate.mn","rh.1","rh.4","rh.6","rh.12","rh.24","rh.48","rh.72","rh.96","rh.168","rh.mn","first.row.in.file.int","last.row.in.file.int","n.ints","dt1","j.rel1","j.NH31","dt.min","dt.max","ct.min","ct.max","t.start.p","t.end.p","air.temp.z","soil.temp.z","wind.z","wind.loc","far.loc","pub.info","soil.type2","exper2","acid","meas.tech.orig","meas.tech2","crop.orig","man.source.orig","app.method.orig","app.method2","incorp.orig","date.start","flag.int","soil.samp.z","inst","pid","pmid","eid"
"AU","MAG","23C","A","4 A sep acid","1",2023-04-12 15:09:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A sep acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23C.F:A.P:4 A sep acid.T:A sep acid.R:1.R2:.T:2023-04-12 15:09:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.3,1.14,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Mechanical separation","Acidification",NA,3.29,NA,2.59,1.53,NA,NA,NA,6.5,2023-04-19 09:53:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"cereal",12,NA,NA,NA,14,NA,"1681312140","1681897980","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23C.F:A.P:4 A sep acid.T:A sep acid.R:1.R2:.T:2023-04-12 15:09:00","D:1.I:AU.Pr:MAG.E:23C","","Pedersen, Johanna",53.6,NA,0.387,0.478,0.654,1.08,1.33,1.47,1.57,NA,1.59,1.59,NA,0.387,0.478,0.654,1.08,1.33,1.47,1.57,NA,1.59,1.59,NA,0.00723,0.00893,0.0122,0.0201,0.0249,0.0275,0.0293,NA,0.0296,0.0296,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,709,772,64,2.52,0.00228,0.122,2.52,3.22,2.52,163,2023-04-12 15:09:00,2023-04-19 07:21:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-12,"","0-5",205,2292,2296,390
"AU","MAG","23C","A","6 A sep","1",2023-04-19 09:53:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A sep","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23C.F:A.P:6 A sep.T:A sep.R:1.R2:.T:2023-04-19 09:53:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.3,1.14,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Mechanical separation",NA,NA,3.19,NA,2.89,1.49,NA,NA,NA,7.8,2023-04-19 10:09:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"cereal",12,NA,NA,NA,17,NA,"1681897980","1681898940","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23C.F:A.P:6 A sep.T:A sep.R:1.R2:.T:2023-04-19 09:53:00","D:1.I:AU.Pr:MAG.E:23C","","Pedersen, Johanna",52.2,NA,0.529,0.66,0.93,1.43,1.85,2.1,2.29,NA,2.47,2.47,NA,0.529,0.66,0.93,1.43,1.85,2.1,2.29,NA,2.47,2.47,NA,0.0101,0.0126,0.0178,0.0274,0.0355,0.0403,0.0439,NA,0.0474,0.0474,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,773,836,64,2.52,0.00319,0.166,2.52,3.22,2.52,163,2023-04-19 09:53:00,2023-04-19 07:37:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2293,2297,390
"AU","MAG","23C","A","7 A sep acid","2",2023-04-12 15:33:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A sep acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23C.F:A.P:7 A sep acid.T:A sep acid.R:2.R2:.T:2023-04-12 15:33:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.3,1.14,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Mechanical separation","Acidification",NA,3.29,NA,2.59,1.53,NA,NA,NA,6.5,2023-04-19 10:17:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"cereal",12,NA,NA,NA,15,NA,"1681313580","1681899420","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23C.F:A.P:7 A sep acid.T:A sep acid.R:2.R2:.T:2023-04-12 15:33:00","D:1.I:AU.Pr:MAG.E:23C","","Pedersen, Johanna",53.6,NA,0.369,0.467,0.674,1.06,1.31,1.39,1.39,NA,1.2,1.2,NA,0.369,0.467,0.674,1.06,1.31,1.39,1.39,NA,1.2,1.2,NA,0.00689,0.00873,0.0126,0.0198,0.0244,0.026,0.0259,NA,0.0223,0.0223,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,837,900,64,2.52,0.00212,0.113,2.52,3.22,2.52,163,2023-04-12 15:33:00,2023-04-19 07:45:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-12,"","0-5",205,2294,2298,390
"AU","MAG","23C","A","8 A dis acid","2",2023-04-12 15:41:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A dis acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23C.F:A.P:8 A dis acid.T:A dis acid.R:2.R2:.T:2023-04-12 15:41:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.19,NA,NA,5.3,1.14,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Disruption","Acidification",NA,5.46,NA,2.8,1.61,NA,NA,NA,6.5,2023-04-19 10:25:00,"bsth",35,"t/ha","none",NA,NA,NA,NA,NA,"cereal",12,NA,NA,NA,9,NA,"1681314060","1681899900","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23C.F:A.P:8 A dis acid.T:A dis acid.R:2.R2:.T:2023-04-12 15:41:00","D:1.I:AU.Pr:MAG.E:23C","","Pedersen, Johanna",56.4,NA,3.23,4.32,6.42,9.12,11.9,13.7,15.1,NA,17.6,17.6,NA,3.23,4.32,6.42,9.12,11.9,13.7,15.1,NA,17.6,17.6,NA,0.0573,0.0766,0.114,0.162,0.212,0.244,0.267,NA,0.312,0.312,NA,0,0,0,0,0,0,0,NA,0,0,NA,2,2,2,2,2,2,2,2,2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,901,964,64,2.52,0.0162,0.913,2.52,3.22,2.52,163,2023-04-12 15:41:00,2023-04-19 07:53:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-12,"","0-5",205,2295,2299,390
"AU","MAG","23D","A","1 B","1",2023-04-19 14:20:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","B","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:1 B.T:B.R:1.R2:.T:2023-04-19 14:20:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,9.18,NA,4.9,2.51,NA,NA,NA,8.1,2023-04-26 21:02:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,20,NA,"1681914000","1682542920","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:1 B.T:B.R:1.R2:.T:2023-04-19 14:20:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",57.7,NA,4.21,5.94,9.49,15.5,22.8,25.9,27.6,29.6,29.7,29.7,NA,4.21,5.94,9.49,15.5,22.8,25.9,27.6,29.6,29.7,29.7,NA,0.0729,0.103,0.164,0.268,0.395,0.449,0.479,0.512,0.515,0.515,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,965,1030,69,2.53,0.0188,1.09,2.53,2.53,2.53,175,2023-04-19 14:20:00,2023-04-26 18:30:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2296,2300,391
"AU","MAG","23D","A","10 A acid","2",2023-04-19 15:32:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:10 A acid.T:A acid.R:2.R2:.T:2023-04-19 15:32:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Acidification",NA,NA,5.6,NA,3.73,1.77,NA,NA,NA,7.4,2023-04-26 22:14:00,"bsth",32,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,24,NA,"1681918320","1682547240","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:10 A acid.T:A acid.R:2.R2:.T:2023-04-19 15:32:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",56.6,NA,3.81,4.95,6.61,8.67,10.9,11.9,12.7,13.4,13.4,13.4,NA,3.81,4.95,6.61,8.67,10.9,11.9,12.7,13.4,13.4,13.4,NA,0.0674,0.0874,0.117,0.153,0.192,0.211,0.225,0.236,0.236,0.236,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1030,1100,69,2.53,0.0193,1.09,2.53,2.53,2.53,175,2023-04-19 15:32:00,2023-04-26 19:42:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2297,2301,391
"AU","MAG","23D","A","11 B","2",2023-04-19 15:40:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","B","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:11 B.T:B.R:2.R2:.T:2023-04-19 15:40:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,9.18,NA,4.9,2.51,NA,NA,NA,8.1,2023-04-26 22:22:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,21,NA,"1681918800","1682547720","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:11 B.T:B.R:2.R2:.T:2023-04-19 15:40:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",57.7,NA,4.57,6.26,9.85,16.4,22.8,25,26.2,27.7,27.7,27.7,NA,4.57,6.26,9.85,16.4,22.8,25,26.2,27.7,27.7,27.7,NA,0.0792,0.108,0.171,0.284,0.395,0.432,0.455,0.48,0.48,0.48,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1100,1170,69,2.53,0.0217,1.25,2.53,2.53,2.53,175,2023-04-19 15:40:00,2023-04-26 19:50:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2298,2302,391
"AU","MAG","23D","A","12 B sep acid","2",2023-04-19 15:48:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","B sep acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:12 B sep acid.T:B sep acid.R:2.R2:.T:2023-04-19 15:48:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Mechanical separation","Acidification",NA,7.33,NA,5.22,2.57,NA,NA,NA,7.5,2023-04-26 22:30:00,"bsth",20,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,27,NA,"1681919280","1682548200","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:12 B sep acid.T:B sep acid.R:2.R2:.T:2023-04-19 15:48:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",51.4,NA,3.23,4.25,6.16,9.43,13.1,14.9,16.6,19.2,19.3,19.3,NA,3.23,4.25,6.16,9.43,13.1,14.9,16.6,19.2,19.3,19.3,NA,0.0629,0.0828,0.12,0.183,0.254,0.29,0.323,0.373,0.376,0.376,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1170,1240,69,2.53,0.018,0.925,2.53,2.53,2.53,175,2023-04-19 15:48:00,2023-04-26 19:58:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2299,2303,391
"AU","MAG","23D","A","13 B acid","3",2023-04-19 15:56:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","B acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:13 B acid.T:B acid.R:3.R2:.T:2023-04-19 15:56:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Acidification",NA,NA,9.3,NA,5.55,2.32,NA,NA,NA,7.7,2023-04-26 22:38:00,"bsth",23,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,34,NA,"1681919760","1682548680","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:13 B acid.T:B acid.R:3.R2:.T:2023-04-19 15:56:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",53.4,NA,3.53,4.84,7.57,13.2,19.8,23,25.2,28.3,28.4,28.4,NA,3.53,4.84,7.57,13.2,19.8,23,25.2,28.3,28.4,28.4,NA,0.0662,0.0907,0.142,0.247,0.371,0.431,0.473,0.531,0.533,0.533,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1240,1310,69,2.53,0.0181,0.964,2.53,2.53,2.53,175,2023-04-19 15:56:00,2023-04-26 20:06:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2300,2304,391
"AU","MAG","23D","A","14 A","3",2023-04-19 16:04:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","A","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:14 A.T:A.R:3.R2:.T:2023-04-19 16:04:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","None",NA,NA,5.44,NA,3.01,1.48,NA,NA,NA,8.4,2023-04-26 22:46:00,"bsth",32,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,31,NA,"1681920240","1682549160","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:14 A.T:A.R:3.R2:.T:2023-04-19 16:04:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",47.4,NA,4.61,5.87,7.81,10.5,13,14.1,15,16,16,16,NA,4.61,5.87,7.81,10.5,13,14.1,15,16,16,16,NA,0.0973,0.124,0.165,0.222,0.274,0.299,0.316,0.338,0.338,0.338,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1310,1380,69,2.53,0.0288,1.36,2.53,2.53,2.53,175,2023-04-19 16:04:00,2023-04-26 20:14:00,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2301,2305,391
"AU","MAG","23D","A","15 B sep acid","3",2023-04-19 16:12:00,3,"../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx","B sep acid","Dynamic chamber",NA,NA,"D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:15 B sep acid.T:B sep acid.R:3.R2:.T:2023-04-19 16:12:00.M:Dynamic chamberNA",NA,0.385,56.5,9.56,"DK","Flat",9,24,65,NA,NA,0.24,NA,NA,5.2,1.07,"Yes","No","mix","mix of slurry co-digested with other agricultural residues",NA,"Slurry","Mechanical separation","Acidification",NA,7.33,NA,5.22,2.57,NA,NA,NA,7.5,2023-04-26 22:54:00,"bsth",20,"t/ha","none",NA,NA,NA,NA,NA,"cereal",13,NA,NA,NA,28,NA,"1681920720","1682549640","D:1.I:AU.Pr:MAG.F:../../data-submitted/03/AU/ALFAM2_template_7.0_MAGspring23_231117.xlsx.E:23D.F:A.P:15 B sep acid.T:B sep acid.R:3.R2:.T:2023-04-19 16:12:00","D:1.I:AU.Pr:MAG.E:23D","","Pedersen, Johanna",51.4,NA,4.06,5.4,7.9,11.6,14.8,16.3,17.5,19.3,19.3,19.3,NA,4.06,5.4,7.9,11.6,14.8,16.3,17.5,19.3,19.3,19.3,NA,0.0791,0.105,0.154,0.226,0.288,0.318,0.34,0.375,0.376,0.376,NA,0,0,0,0,0,0,0,0,0,0,NA,2,2,2,2,2,2,2,2,2.09,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,1,1,1,1,1,1,1,1.05,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0,0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1380,1450,69,2.53,0.0224,1.15,2.53,2.53,2.53,175,2023-04-19 16:12:00,2023-04-26 20:22:00,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,"Dynamic chamber","chamber","Cereal","Mix","Band spread or trailing hose","bsth","None",2023-04-19,"","0-5",205,2302,2306,391
