"inst","eid","pid","pmid","database","proj","exper","exper2","institute","country","file","first.row.in.file","last.row.in.file","pub.id","pub.info","lat","long","topo","field","plot","plot.area","treat","rep","rep2","n.ints","t.start.p","t.end.p","dt1","dt.min","dt.max","ct.min","ct.max","meas.tech","meas.tech2","meas.tech.orig","j.NH31","j.rel1","e.1","e.4","e.6","e.12","e.24","e.48","e.72","e.96","e.final","e.rel.1","e.rel.4","e.rel.6","e.rel.12","e.rel.24","e.rel.48","e.rel.72","e.rel.96","e.rel.final","clay","silt","sand","oc","soil.type","soil.type2","soil.water","soil.moist","soil.ph","soil.dens","crop.res","till","air.temp.6","air.temp.12","air.temp.24","air.temp.48","air.temp.72","air.temp.mn","air.temp.z","soil.temp.6","soil.temp.12","soil.temp.24","soil.temp.72","soil.temp.48","soil.temp.mn","soil.temp.z","rad.6","rad.12","rad.24","rad.48","rad.72","rad.mn","wind.6","wind.12","wind.24","wind.48","wind.72","wind.mn","wind.z","wind.2m.6","wind.2m.12","wind.2m.24","wind.2m.48","wind.2m.72","wind.2m.mn","wind.loc","rain.1","rain.6","rain.12","rain.24","rain.48","rain.72","rain.tot","rain.rate.1","rain.rate.6","rain.rate.12","rain.rate.24","rain.rate.48","rain.rate.72","rain.rate.mn","rh.6","rh.12","rh.24","rh.48","rh.72","rh.mn","far.loc","man.source","man.source.orig","man.bed","man.con","man.trt1","man.trt2","man.stor","man.dm","man.tkn","man.tan","acid","man.tic","man.ua","man.ph","man.freeNH3","man.eq.gasNH3","date.start","app.start","app.start.orig","app.method","app.method2","app.method.orig","app.rate","tan.app","incorp","incorp.orig","time.incorp","man.area","dist.inj","furrow.z","furrow.w","crop","crop.orig","crop.z","crop.area","lai","notes","flag"
"211",283,1654,1658,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",717,745,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","32",81,"PA","2",NA,8,2014-04-30 15:54:00,2014-05-03 14:26:00,2.3167,1.65,20.8,2.3167,70.533,"cps","cps","cps",0.184,0.0022325,NA,0.4859,0.4999,0.5419,1.3869,1.8508,NA,NA,1.9686,NA,0.0058954,0.0060653,0.0065749,0.016828,0.022455,NA,NA,0.023885,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.614,13.614,10.168,10.068,10.405,10.405,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7174,3.7174,4.0857,4.1771,3.5773,3.5773,2,3.7174,3.7174,4.0857,4.1771,3.5773,3.5773,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,65.722,65.722,70.3,52.316,43.396,43.396,NA,"pig","Pig",NA,"liquid","Acidification","None",90,3,3.4,2.6,TRUE,NA,NA,5.5,0.00014706,5.9972e-05,"2014-04-30",2014-04-30 15:54:00,"30-04-2014 15:54","bsth","band","Band spread or trailing hose",31.7,82.42,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1655,1659,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",684,712,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","33",81,"P","2",NA,8,2014-04-30 15:50:00,2014-05-03 14:20:00,2.3333,1.5833,20.867,2.3333,70.5,"cps","cps","cps",0.132,0.0016016,NA,0.69992,0.79592,1.0839,3.2026,5.275,NA,NA,6.5314,NA,0.008492,0.0096568,0.013151,0.038857,0.064002,NA,NA,0.079246,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.624,13.624,10.358,10.087,10.42,10.42,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7017,3.7017,4.1447,4.2302,3.6719,3.6719,2,3.7017,3.7017,4.1447,4.2302,3.6719,3.6719,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,65.677,65.677,70.975,52.883,44.373,44.373,NA,"pig","Pig",NA,"liquid","None","None",90,2.8,3.4,2.6,FALSE,NA,NA,6.85,0.0032826,0.0013387,"2014-04-30",2014-04-30 15:50:00,"30-04-2014 15:50","bsth","band","Band spread or trailing hose",31.7,82.42,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1656,1660,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",716,744,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","34",81,"PA","2",NA,8,2014-04-30 15:48:00,2014-05-03 14:21:00,2.3333,1.65,20.867,2.3333,70.55,"cps","cps","cps",0.273,0.0033123,NA,0.88998,0.95399,1.146,2.9282,4.7983,NA,NA,5.7642,NA,0.010798,0.011575,0.013905,0.035528,0.058217,NA,NA,0.069937,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.441,13.441,10.334,10.08,10.415,10.415,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.8938,3.8938,4.18,4.2451,3.681,3.681,2,3.8938,3.8938,4.18,4.2451,3.681,3.681,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,67.34,67.34,71.276,52.9,44.389,44.389,NA,"pig","Pig",NA,"liquid","Acidification","None",90,3,3.4,2.6,TRUE,NA,NA,5.94,0.00039463,0.00015837,"2014-04-30",2014-04-30 15:48:00,"30-04-2014 15:48","bsth","band","Band spread or trailing hose",31.7,82.42,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1657,1661,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",687,715,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","35",81,"P","2",NA,8,2014-04-30 16:05:00,2014-05-03 14:51:00,2.3333,1.5833,20.433,2.3333,70.767,"cps","cps","cps",0.308,0.003737,NA,0.808,0.824,0.872,1.6154,2.333,NA,NA,2.7876,NA,0.0098035,0.0099976,0.01058,0.0196,0.028306,NA,NA,0.033822,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.653,13.653,10.005,9.9752,10.25,10.25,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5545,4.5545,4.6398,4.1652,3.4944,3.4944,2,4.5545,4.5545,4.6398,4.1652,3.4944,3.4944,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,65.123,65.123,71.203,53.06,44.175,44.175,NA,"pig","Pig",NA,"liquid","None","None",93,2.8,3.4,2.6,FALSE,NA,NA,6.82,0.0031084,0.001279,"2014-04-30",2014-04-30 16:05:00,"30-04-2014 16:05","bsth","band","Band spread or trailing hose",31.7,82.42,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1658,1662,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",719,747,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","36",81,"PA","2",NA,8,2014-04-30 16:03:00,2014-05-03 14:52:00,2.3333,1.5833,20.417,2.3333,70.817,"cps","cps","cps",0.067,0.00081291,NA,0.15633,0.15633,0.15633,0.75464,1.4467,NA,NA,1.9558,NA,0.0018968,0.0018968,0.0018968,0.0091559,0.017553,NA,NA,0.023729,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.653,13.653,10.371,10.161,10.361,10.361,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5545,4.5545,4.3741,4.03,3.415,3.415,2,4.5545,4.5545,4.3741,4.03,3.415,3.415,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,65.123,65.123,69.24,52.081,43.598,43.598,NA,"pig","Pig",NA,"liquid","Acidification","None",90,3,3.4,2.6,TRUE,NA,NA,5.71,0.00024197,9.9566e-05,"2014-04-30",2014-04-30 16:03:00,"30-04-2014 16:03","bsth","band","Band spread or trailing hose",31.7,82.42,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1659,1663,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",686,714,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","37",81,"P","2",NA,8,2014-04-30 16:00:00,2014-05-03 14:41:00,2.3333,1.5833,20.533,2.3333,70.683,"cps","cps","cps",0.297,0.0036035,NA,0.84208,0.88608,1.0181,2.2428,3.4703,NA,NA,4.2354,NA,0.010217,0.010751,0.012353,0.027212,0.042106,NA,NA,0.051388,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.653,13.653,10.302,10.071,10.371,10.371,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5545,4.5545,4.4123,4.198,3.6928,3.6928,2,4.5545,4.5545,4.4123,4.198,3.6928,3.6928,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,65.123,65.123,69.007,51.477,43.317,43.317,NA,"pig","Pig",NA,"liquid","None","None",92,2.8,3.4,2.6,FALSE,NA,NA,6.8,0.0029687,0.0012215,"2014-04-30",2014-04-30 16:00:00,"30-04-2014 16:00","bsth","band","Band spread or trailing hose",31.7,82.42,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1660,1664,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",718,746,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","38",81,"PA","2",NA,8,2014-04-30 15:58:00,2014-05-03 14:40:00,2.3333,1.6,20.533,2.3333,70.7,"cps","cps","cps",0.238,0.0028876,NA,0.97173,1.0317,1.2117,2.1427,2.8799,NA,NA,3.5222,NA,0.01179,0.012518,0.014702,0.025998,0.034941,NA,NA,0.042735,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.622,13.622,10.299,10.07,10.37,10.37,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.7051,3.7051,4.2552,4.1185,3.6457,3.6457,2,3.7051,3.7051,4.2552,4.1185,3.6457,3.6457,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,65.686,65.686,69.108,51.53,43.35,43.35,NA,"pig","Pig",NA,"liquid","Acidification","None",90,3,3.4,2.6,TRUE,NA,NA,5.61,0.00018945,7.7258e-05,"2014-04-30",2014-04-30 15:58:00,"30-04-2014 15:58","bsth","band","Band spread or trailing hose",31.7,82.42,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1661,1665,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",460,488,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","39",81,"CA","2",NA,8,2014-04-30 17:05:00,2014-05-03 14:32:00,2.2333,1.3833,20.7,2.2333,69.45,"cps","cps","cps",0.276,0.0032547,NA,0.81,0.954,1.386,3.1823,4.6076,NA,NA,5.3717,NA,0.0095519,0.01125,0.016345,0.037527,0.054335,NA,NA,0.063346,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.168,13.168,8.7448,9.2134,9.8843,9.8843,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.601,4.601,4.7483,4.6848,3.9643,3.9643,2,4.601,4.601,4.7483,4.6848,3.9643,3.9643,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,61.1,61.1,67.642,52.349,43.409,43.409,NA,"cat","Cattle",NA,"liquid","Acidification","None",90,5.7,2.9,1.6,TRUE,NA,NA,6.15,0.00044853,0.00018456,"2014-04-30",2014-04-30 17:05:00,"30-04-2014 17:05","bsth","band","Band spread or trailing hose",53,84.8,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1662,1666,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",653,681,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","4",81,"MA","2",NA,8,2014-04-30 11:26:00,2014-05-03 14:28:00,1.8667,1.8667,20.75,1.8667,75.033,"cps","cps","cps",0.076,0.00096508,NA,0.4448,0.7288,1.2331,2.1121,2.7114,3.4644,NA,3.5342,NA,0.005648,0.0092542,0.015658,0.02682,0.03443,0.043993,NA,0.044879,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.62,15.209,13.769,11.509,11.237,11.315,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.85,3.6158,4.1529,4.3092,4.287,3.8426,2,2.85,3.6158,4.1529,4.3092,4.287,3.8426,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,68.2,60.971,64.295,51.057,49.235,43.639,NA,"mink","Mink",NA,"liquid","Acidification","None",90,1.5,2.6,2.1,TRUE,NA,NA,6.05,0.00041674,0.00016708,"2014-04-30",2014-04-30 11:26:00,"30-04-2014 11:26","bsth","band","Band spread or trailing hose",37.5,78.75,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1663,1667,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",495,551,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","40",81,"CK","2",NA,8,2014-04-30 17:02:00,2014-05-03 14:34:00,2.2667,1.3667,20.717,2.2667,69.533,"cps","cps","cps",0,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.184,13.184,8.8019,9.2449,9.9024,9.9024,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.597,4.597,4.7682,4.6964,3.9714,3.9714,2,4.597,4.597,4.7682,4.6964,3.9714,3.9714,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,61.079,61.079,67.219,52.147,43.295,43.295,NA,"none","None",NA,NA,"None","None",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"2014-04-30",2014-04-30 17:02:00,"30-04-2014 17:02",NA,NA,"",NA,NA,"none","None",NA,NA,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. Control. Contol.",""
"211",283,1664,1668,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",428,456,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","41",81,"C","2",NA,8,2014-04-30 17:00:00,2014-05-03 14:35:00,2.2667,1.3833,20.717,2.2667,69.583,"cps","cps","cps",1.11,0.01309,NA,3.5495,4.0795,5.6695,10.075,12.676,NA,NA,13.869,NA,0.041857,0.048107,0.066857,0.11882,0.14947,NA,NA,0.16355,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.177,13.177,9.059,9.3919,9.9881,9.9881,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.5988,4.5988,4.3786,4.473,3.841,3.841,2,4.5988,4.5988,4.3786,4.473,3.841,3.841,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,61.089,61.089,66.175,51.566,42.961,42.961,NA,"cat","Cattle",NA,"liquid","None","None",90,6.2,2.9,1.6,FALSE,NA,NA,7.59,0.012325,0.0050713,"2014-04-30",2014-04-30 17:00:00,"30-04-2014 17:00","bsth","band","Band spread or trailing hose",53,84.8,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1665,1669,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",429,457,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","42",81,"C","2",NA,8,2014-04-30 16:58:00,2014-05-03 14:35:00,2.2667,1.3833,20.7,2.2667,69.617,"cps","cps","cps",1.537,0.018125,NA,4.6894,5.3174,7.2014,12.431,15.042,NA,NA,16.155,NA,0.055299,0.062705,0.084922,0.14658,0.17738,NA,NA,0.19051,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.177,13.177,9.0593,9.3916,9.9872,9.9872,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9776,4.9776,4.4367,4.5062,3.8613,3.8613,2,4.9776,4.9776,4.4367,4.5062,3.8613,3.8613,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,58.604,58.604,65.822,51.381,42.863,42.863,NA,"cat","Cattle",NA,"liquid","None","None",90,6.2,2.9,1.6,FALSE,NA,NA,7.54,0.010993,0.0045233,"2014-04-30",2014-04-30 16:58:00,"30-04-2014 16:58","bsth","band","Band spread or trailing hose",53,84.8,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1666,1670,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",461,489,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","43",81,"CA","2",NA,8,2014-04-30 16:56:00,2014-05-03 14:36:00,2.2833,1.3833,20.7,2.2833,69.667,"cps","cps","cps",0.198,0.0023349,NA,0.4711,0.5851,0.92712,2.7219,4.4519,NA,NA,5.1013,NA,0.0055554,0.0068997,0.010932,0.032098,0.0525,NA,NA,0.060157,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.182,13.182,9.0617,9.3923,9.9872,9.9872,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.9775,4.9775,4.4366,4.506,3.8616,3.8616,2,4.9775,4.9775,4.4366,4.506,3.8616,3.8616,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,58.592,58.592,65.839,51.422,42.893,42.893,NA,"cat","Cattle",NA,"liquid","Acidification","None",90,5.7,2.9,1.6,TRUE,NA,NA,6.08,0.00038178,0.00015709,"2014-04-30",2014-04-30 16:56:00,"30-04-2014 16:56","bsth","band","Band spread or trailing hose",53,84.8,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1667,1671,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",462,490,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","44",81,"CA","2",NA,8,2014-04-30 17:16:00,2014-05-03 14:42:00,2.1833,1.3667,20.5,2.1833,69.433,"cps","cps","cps",0.095,0.0011203,NA,0.3647,0.4867,0.85271,1.9237,2.9055,NA,NA,3.638,NA,0.0043007,0.0057393,0.010055,0.022685,0.034263,NA,NA,0.042901,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.091,13.091,8.8599,9.3018,9.8835,9.8835,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6018,4.6018,4.79,4.4161,3.836,3.836,2,4.6018,4.6018,4.79,4.4161,3.836,3.836,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,62.625,62.625,67.507,53.143,43.95,43.95,NA,"cat","Cattle",NA,"liquid","Acidification","None",90,5.7,2.9,1.6,TRUE,NA,NA,6.09,0.00039605,0.00016435,"2014-04-30",2014-04-30 17:16:00,"30-04-2014 17:16","bsth","band","Band spread or trailing hose",53,84.8,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1668,1672,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",430,458,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","45",81,"C","2",NA,8,2014-04-30 17:14:00,2014-05-03 14:42:00,2.2,1.3667,20.517,2.2,69.467,"cps","cps","cps",1.151,0.013573,NA,2.7613,3.2133,4.5694,7.9223,8.6237,NA,NA,9.1968,NA,0.032563,0.037893,0.053884,0.093423,0.1017,NA,NA,0.10845,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.097,13.097,8.8635,9.3169,9.8924,9.8924,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6006,4.6006,4.7902,4.4415,3.8508,3.8508,2,4.6006,4.6006,4.7902,4.4415,3.8508,3.8508,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,62.616,62.616,67.522,52.591,43.625,43.625,NA,"cat","Cattle",NA,"liquid","None","None",90,6.2,2.9,1.6,FALSE,NA,NA,7.46,0.0092791,0.0038506,"2014-04-30",2014-04-30 17:14:00,"30-04-2014 17:14","bsth","band","Band spread or trailing hose",53,84.8,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1669,1673,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",463,491,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","46",81,"CA","2",NA,8,2014-04-30 17:12:00,2014-05-03 14:45:00,2.2,1.3667,20.467,2.2,69.55,"cps","cps","cps",0.056,0.00066038,NA,0.12623,0.14023,0.18223,0.61738,0.99222,NA,NA,1.502,NA,0.0014886,0.0016537,0.002149,0.0072804,0.011701,NA,NA,0.017712,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.097,13.097,8.8855,9.3154,9.8956,9.8956,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6006,4.6006,4.6279,4.3237,3.7683,3.7683,2,4.6006,4.6006,4.6279,4.3237,3.7683,3.7683,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,62.616,62.616,66.695,52.714,43.465,43.465,NA,"cat","Cattle",NA,"liquid","Acidification","None",90,5.7,2.9,1.6,TRUE,NA,NA,6.07,0.00037823,0.00015696,"2014-04-30",2014-04-30 17:12:00,"30-04-2014 17:12","bsth","band","Band spread or trailing hose",53,84.8,"none","None",NA,30,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. ",""
"211",283,1670,1674,2,"ALFAM2","W2",NA,"SDU","DK","ALFAM2_SDU_v4.xlsx",497,553,"1","Wagner, C., Hafner, S., Nyord, T., Pacholski, A. 2015. Impact of field acidification and application methods on ammonia emissions, yield and nitrogen efficiency of organic liquid manures. Paper presented at 2015 RAMIRAN conference, Hamburg, Germany.",56.483,9.5732,"Flat","AGP field Foulum","47",81,"CK","2",NA,8,2014-04-30 17:10:00,2014-05-03 14:46:00,2.2,1.3833,20.467,2.2,69.6,"cps","cps","cps",0,NA,NA,0,0,0,0,0,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.7,9.8,76.8,5.8,"loamy.sand","sand",NA,"wet",6.1,1.32,"","No",13.088,13.088,8.8852,9.3143,9.8946,9.8946,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.6025,4.6025,4.6287,4.3248,3.7694,3.7694,2,4.6025,4.6025,4.6287,4.3248,3.7694,3.7694,"Field",NA,0,0,0,0,0,0,NA,0,0,0,0,0,0,62.63,62.63,66.72,52.759,43.498,43.498,NA,"none","None",NA,NA,"None","None",NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,"2014-04-30",2014-04-30 17:10:00,"30-04-2014 17:10",NA,NA,"",NA,NA,"none","None",NA,NA,NA,NA,NA,"cereal","Winter wheat",NA,NA,NA,"Winter wheat at the beginning of flag leaf emergence. Control. Contol.",""
